,Index,Team,Season,Date,Against,Score,Type,PS,WPS,Diff,W,Bias,Home,Away,FWStreak,UWStreak
655,Atlanta_04/28/98,Atlanta,1997,4/28/98,New Orleans,96-64,Conference Quarterfinals,-8.5,1,32,1,23.5,Atlanta,New Orleans,0,0
656,Atlanta_04/28/99,New York,1998,4/28/99,@ Atlanta,73-76,Regular Season,,,-3,0,,Atlanta,New York,0,1
657,Atlanta_04/29/09,Atlanta,2008,4/29/09,Miami,        106-91,Conference Quarterfinals,-6,1,15,1,9,Atlanta,Miami,2,0
658,Atlanta_04/29/12,Atlanta,2011,4/29/12,Boston,        83-74,Conference Quarterfinals,-1.5,1,9,1,7.5,Atlanta,Boston,3,0
659,Atlanta_04/29/13,Atlanta,2012,4/29/13,Indiana,        102-91,Conference Quarterfinals,-1.5,1,11,1,9.5,Atlanta,Indiana,4,0
660,Atlanta_04/29/96,Atlanta,1995,4/29/96,Indiana,90-83,Conference Quarterfinals,-5,1,7,1,2,Atlanta,Indiana,0,1
661,Atlanta_04/30/91,Atlanta,1990,4/30/91,Detroit,91-103,Conference Quarterfinals,-2,0,-12,0,-14,Atlanta,Detroit,1,1
662,Atlanta_04/30/94,Atlanta,1993,4/30/94,Miami,104-86,Conference Quarterfinals,-8,1,18,1,10,Atlanta,Miami,0,1
663,Atlanta_04/30/99,Atlanta,1998,4/30/99,Indiana,90-92,Regular Season,-2.5,0,-2,0,-4.5,Atlanta,Indiana,1,2
664,Atlanta_05/01/12,Atlanta,2011,5/1/12,Boston,        80-87,Conference Quarterfinals,-4.5,0,-7,0,-11.5,Atlanta,Boston,0,0
665,Atlanta_05/01/14,Atlanta,2013,5/1/14,Indiana,        88-95,Conference Quarterfinals,-2,0,-7,0,-9,Atlanta,Indiana,0,1
666,Atlanta_05/01/98,Atlanta,1997,5/1/98,New Orleans,82-91,Conference Quarterfinals,-8.5,0,-9,0,-17.5,Atlanta,New Orleans,0,1
667,Atlanta_05/02/08,Boston,2007,5/2/08,@ Atlanta,        100-103,Conference Quarterfinals,-8.5,0,-3,0,-11.5,Atlanta,Boston,0,1
668,Atlanta_05/02/10,Atlanta,2009,5/2/10,Milwaukee,        95-74,Conference Quarterfinals,-8.5,1,21,1,12.5,Atlanta,Milwaukee,2,1
669,Atlanta_05/02/91,Atlanta,1990,5/2/91,Detroit,123-111,Conference Quarterfinals,-1.5,1,12,1,10.5,Atlanta,Detroit,4,2
670,Atlanta_05/02/95,Atlanta,1994,5/2/95,Indiana,89-105,Conference Quarterfinals,-1.5,0,-16,0,-17.5,Atlanta,Indiana,0,1
671,Atlanta_05/02/96,Atlanta,1995,5/2/96,Indiana,75-83,Conference Quarterfinals,-3.5,0,-8,0,-11.5,Atlanta,Indiana,0,2
672,Atlanta_05/03/09,Atlanta,2008,5/3/09,Miami,        91-78,Conference Quarterfinals,-5.5,1,13,1,7.5,Atlanta,Miami,0,2
673,Atlanta_05/03/13,Atlanta,2012,5/3/13,Indiana,        73-81,Conference Quarterfinals,-1,0,-8,0,-9,Atlanta,Indiana,1,3
674,Atlanta_05/04/93,Chicago,1992,5/4/93,@ Atlanta,98-88,Conference Quarterfinals,-4,1,10,1,6,Atlanta,Chicago,2,0
675,Atlanta_05/04/97,Atlanta,1996,5/4/97,Detroit,84-79,Conference Semifinals,-6,0,5,1,-1,Atlanta,Detroit,0,1
676,Atlanta_05/05/99,Atlanta,1998,5/5/99,Washington,100-92,Regular Season,-8.5,0,8,1,-0.5,Atlanta,Washington,2,1
677,Atlanta_05/06/11,Chicago,2010,5/6/11,@ Atlanta,        99-82,Conference Semifinals,-2.5,1,17,1,14.5,Atlanta,Chicago,0,0
678,Atlanta_05/08/10,Orlando,2009,5/8/10,@ Atlanta,        105-75,Conference Semifinals,-2.5,1,30,1,27.5,Atlanta,Orlando,4,0
679,Atlanta_05/08/11,Chicago,2010,5/8/11,@ Atlanta,        88-100,Conference Semifinals,-3.5,0,-12,0,-15.5,Atlanta,Chicago,1,0
680,Atlanta_05/08/12,Atlanta,2011,5/8/12,Boston,        87-86,Conference Quarterfinals,-2,0,1,1,-1,Atlanta,Boston,1,0
681,Atlanta_05/08/94,Atlanta,1993,5/8/94,Miami,102-91,Conference Semifinals,-7.5,1,11,1,3.5,Atlanta,Miami,2,2
682,Atlanta_05/08/99,Atlanta,1998,5/8/99,Detroit,90-70,Conference Quarterfinals,-4,1,20,1,16,Atlanta,Detroit,1,1
683,Atlanta_05/09/09,Cleveland,2008,5/9/09,@ Atlanta,        97-82,Conference Semifinals,-8.5,1,15,1,6.5,Atlanta,Cleveland,0,2
684,Atlanta_05/10/10,Orlando,2009,5/10/10,@ Atlanta,        98-84,Conference Semifinals,-6,1,14,1,8,Atlanta,Orlando,0,0
685,Atlanta_05/10/94,Atlanta,1993,5/10/94,Indiana,85-96,Conference Semifinals,-4,0,-11,0,-15,Atlanta,Indiana,0,0
686,Atlanta_05/10/97,Chicago,1996,5/10/97,@ Atlanta,100-80,Conference Semifinals,-5,1,20,1,15,Atlanta,Chicago,1,0
687,Atlanta_05/10/99,Atlanta,1998,5/10/99,Detroit,89-69,Conference Quarterfinals,-3,1,20,1,17,Atlanta,Detroit,0,2
688,Atlanta_05/11/09,Cleveland,2008,5/11/09,@ Atlanta,        84-74,Conference Semifinals,-10,0,10,1,0,Atlanta,Cleveland,2,1
689,Atlanta_05/11/97,Chicago,1996,5/11/97,@ Atlanta,89-80,Conference Semifinals,-5.5,1,9,1,3.5,Atlanta,Chicago,0,0
690,Atlanta_05/12/11,Chicago,2010,5/12/11,@ Atlanta,        93-73,Conference Semifinals,-3.5,1,20,1,16.5,Atlanta,Chicago,1,0
691,Atlanta_05/12/94,Atlanta,1993,5/12/94,Indiana,92-69,Conference Semifinals,-4.5,1,23,1,18.5,Atlanta,Indiana,0,0
692,Atlanta_05/12/96,Orlando,1995,5/12/96,@ Atlanta,103-96,Conference Semifinals,-6,1,7,1,1,Atlanta,Orlando,1,1
693,Atlanta_05/13/96,Orlando,1995,5/13/96,@ Atlanta,99-104,Conference Semifinals,-6.5,0,-5,0,-11.5,Atlanta,Orlando,0,0
694,Atlanta_05/16/99,Atlanta,1998,5/16/99,Detroit,87-75,Conference Quarterfinals,-4,1,12,1,8,Atlanta,Detroit,0,3
695,Atlanta_05/17/94,Atlanta,1993,5/17/94,Indiana,88-76,Conference Semifinals,-4,1,12,1,8,Atlanta,Indiana,1,1
696,Atlanta_05/18/99,Atlanta,1998,5/18/99,New York,92-100,Conference Semifinals,-4,0,-8,0,-12,Atlanta,New York,2,0
697,Atlanta_05/20/99,Atlanta,1998,5/20/99,New York,70-77,Conference Quarterfinals,-4.5,0,-7,0,-11.5,Atlanta,New York,2,1
698,Atlanta_10/28/09,Atlanta,2009,10/28/09,Indiana,        120-109,Regular Season,-7.5,1,11,1,3.5,Atlanta,Indiana,5,0
699,Atlanta_10/30/09,Atlanta,2009,10/30/09,Washington,        100-89,Regular Season,-6,1,11,1,5,Atlanta,Washington,0,0
700,Atlanta_10/30/10,Atlanta,2010,10/30/10,Washington,        99-95,Regular Season,-9,0,4,1,-5,Atlanta,Washington,1,0
701,Atlanta_10/31/00,New Orleans,2000,10/31/00,@ Atlanta,106-82,Regular Season,-6.5,1,24,1,17.5,Atlanta,New Orleans,0,0
702,Atlanta_10/31/02,Atlanta,2002,10/31/02,Utah,105-98,Regular Season,-3.5,1,7,1,3.5,Atlanta,Utah,0,1
703,Atlanta_11/01/01,Atlanta,2001,11/1/01,Washington,88-98,Regular Season,-5.5,0,-10,0,-15.5,Atlanta,Washington,1,1
704,Atlanta_11/01/03,Indiana,2003,11/1/03,@ Atlanta,103-99,Regular Season,-2,1,4,1,2,Atlanta,Indiana,0,0
705,Atlanta_11/01/08,Atlanta,2008,11/1/08,Philadelphia,        95-88,Regular Season,-2.5,1,7,1,4.5,Atlanta,Philadelphia,0,1
706,Atlanta_11/01/13,Atlanta,2013,11/1/13,Toronto,        102-95,Regular Season,-3.5,1,7,1,3.5,Atlanta,Toronto,0,0
707,Atlanta_11/01/14,Atlanta,2014,11/1/14,Indiana,        102-92,Regular Season,-10.5,0,10,1,-0.5,Atlanta,Indiana,1,3
708,Atlanta_11/01/97,Atlanta,1997,11/1/97,Toronto,90-85,Regular Season,-9,0,5,1,-4,Atlanta,Toronto,0,0
709,Atlanta_11/02/02,Atlanta,2002,11/2/02,Chicago,98-92,Regular Season,-8,0,6,1,-2,Atlanta,Chicago,0,0
710,Atlanta_11/02/07,Dallas,2007,11/2/07,@ Atlanta,        94-101,Regular Season,-5.5,0,-7,0,-12.5,Atlanta,Dallas,0,0
711,Atlanta_11/02/12,Atlanta,2012,11/2/12,Houston,        102-109,Regular Season,-5,0,-7,0,-12,Atlanta,Houston,2,2
712,Atlanta_11/02/90,Atlanta,1990,11/2/90,Orlando,115-111,Regular Season,-10,0,4,1,-6,Atlanta,Orlando,0,1
713,Atlanta_11/02/91,Atlanta,1991,11/2/91,Detroit,87-89,Regular Season,-1,0,-2,0,-3,Atlanta,Detroit,1,1
714,Atlanta_11/02/96,Atlanta,1996,11/2/96,Detroit,78-90,Regular Season,-4.5,0,-12,0,-16.5,Atlanta,Detroit,0,2
715,Atlanta_11/03/01,Atlanta,2001,11/3/01,Miami,90-83,Regular Season,-3,1,7,1,4,Atlanta,Miami,3,0
716,Atlanta_11/03/03,New Orleans,2003,11/3/03,@ Atlanta,80-90,Regular Season,-3.5,0,-10,0,-13.5,Atlanta,New Orleans,0,4
717,Atlanta_11/03/06,Atlanta,2006,11/3/06,New York,        102-92,Regular Season,-2.5,1,10,1,7.5,Atlanta,New York,0,0
718,Atlanta_11/03/10,Atlanta,2010,11/3/10,Detroit,        94-85,Regular Season,-10,0,9,1,-1,Atlanta,Detroit,2,3
719,Atlanta_11/03/90,Atlanta,1990,11/3/90,Indiana,121-120,Regular Season,-4.5,0,1,1,-3.5,Atlanta,Indiana,0,1
720,Atlanta_11/03/95,Indiana,1995,11/3/95,@ Atlanta,111-106,Regular Season,-5.5,0,5,1,-0.5,Atlanta,Indiana,0,1
721,Atlanta_11/04/00,Orlando,2000,11/4/00,@ Atlanta,107-104,Regular Season,-6.5,0,3,1,-3.5,Atlanta,Orlando,0,4
722,Atlanta_11/04/94,Atlanta,1994,11/4/94,Indiana,92-94,Regular Season,-2,0,-2,0,-4,Atlanta,Indiana,2,0
723,Atlanta_11/04/95,Atlanta,1995,11/4/95,Orlando,124-91,Regular Season,-1,1,33,1,32,Atlanta,Orlando,0,0
724,Atlanta_11/04/97,Atlanta,1997,11/4/97,Detroit,82-71,Regular Season,-4,1,11,1,7,Atlanta,Detroit,2,0
725,Atlanta_11/04/99,Atlanta,1999,11/4/99,Milwaukee,109-119,Regular Season,0,0,-10,0,-10,Atlanta,Milwaukee,3,1
726,Atlanta_11/05/06,Orlando,2006,11/5/06,@ Atlanta,        82-95,Regular Season,-3.5,0,-13,0,-16.5,Atlanta,Orlando,0,0
727,Atlanta_11/05/91,Atlanta,1991,11/5/91,Utah,98-94,Regular Season,-1.5,1,4,1,2.5,Atlanta,Utah,0,1
728,Atlanta_11/05/93,Atlanta,1993,11/5/93,Indiana,116-110,Regular Season,-6,0,6,1,0,Atlanta,Indiana,1,1
729,Atlanta_11/05/94,Atlanta,1994,11/5/94,Detroit,109-114,Regular Season,-7.5,0,-5,0,-12.5,Atlanta,Detroit,2,3
730,Atlanta_11/06/92,New York,1992,11/6/92,@ Atlanta,106-94,Regular Season,-3.5,1,12,1,8.5,Atlanta,New York,0,0
731,Atlanta_11/06/99,Atlanta,1999,11/6/99,Chicago,113-97,Regular Season,-11,1,16,1,5,Atlanta,Chicago,0,1
732,Atlanta_11/07/07,Phoenix,2007,11/7/07,@ Atlanta,        96-105,Regular Season,-5.5,0,-9,0,-14.5,Atlanta,Phoenix,2,1
733,Atlanta_11/07/08,Atlanta,2008,11/7/08,Toronto,        110-92,Regular Season,-2,1,18,1,16,Atlanta,Toronto,2,0
734,Atlanta_11/07/09,Atlanta,2009,11/7/09,Denver,        125-100,Regular Season,-3,1,25,1,22,Atlanta,Denver,3,1
735,Atlanta_11/07/10,Atlanta,2010,11/7/10,Phoenix,        114-118,Regular Season,-5.5,0,-4,0,-9.5,Atlanta,Phoenix,4,0
736,Atlanta_11/07/12,Atlanta,2012,11/7/12,Indiana,        89-86,Regular Season,-4,0,3,1,-1,Atlanta,Indiana,0,0
737,Atlanta_11/07/97,Atlanta,1997,11/7/97,Chicago,80-78,Regular Season,-2,0,2,1,0,Atlanta,Chicago,1,2
738,Atlanta_11/08/05,L.A. Lakers,2005,11/8/05,@ Atlanta,        103-97,Regular Season,-5.5,1,6,1,0.5,Atlanta,L.A. Lakers,0,0
739,Atlanta_11/08/14,Atlanta,2014,11/8/14,New York,        103-96,Regular Season,-6.5,1,7,1,0.5,Atlanta,New York,0,2
740,Atlanta_11/09/04,Cleveland,2004,11/9/04,@ Atlanta,        93-79,Regular Season,-6.5,1,14,1,7.5,Atlanta,Cleveland,0,1
741,Atlanta_11/09/12,Miami,2012,11/9/12,@ Atlanta,        95-89,Regular Season,-4.5,1,6,1,1.5,Atlanta,Miami,0,1
742,Atlanta_11/09/13,Atlanta,2013,11/9/13,Orlando,        104-94,Regular Season,-6.5,1,10,1,3.5,Atlanta,Orlando,0,0
743,Atlanta_11/09/91,Atlanta,1991,11/9/91,Miami,97-93,Regular Season,-4,0,4,1,0,Atlanta,Miami,0,1
744,Atlanta_11/10/05,L.A. Clippers,2005,11/10/05,@ Atlanta,        102-95,Regular Season,-4.5,1,7,1,2.5,Atlanta,L.A. Clippers,4,0
745,Atlanta_11/10/10,Atlanta,2010,11/10/10,Milwaukee,        91-108,Regular Season,-6.5,0,-17,0,-23.5,Atlanta,Milwaukee,1,0
746,Atlanta_11/11/06,Atlanta,2006,11/11/06,Oklahoma City,        112-113,Regular Season,-3,0,-1,0,-4,Atlanta,Oklahoma City,0,0
747,Atlanta_11/11/07,Atlanta,2007,11/11/07,Washington,        90-101,Regular Season,-5.5,0,-11,0,-16.5,Atlanta,Washington,0,1
748,Atlanta_11/11/97,Atlanta,1997,11/11/97,Oklahoma City,89-87,Regular Season,-2.5,0,2,1,-0.5,Atlanta,Oklahoma City,1,4
749,Atlanta_11/12/05,Memphis,2005,11/12/05,@ Atlanta,        85-84,Regular Season,-5.5,0,1,1,-4.5,Atlanta,Memphis,2,5
750,Atlanta_11/12/10,Atlanta,2010,11/12/10,Utah,        86-90,Regular Season,-3,0,-4,0,-7,Atlanta,Utah,0,0
751,Atlanta_11/12/14,Atlanta,2014,11/12/14,Utah,        100-97,Regular Season,-7,0,3,1,-4,Atlanta,Utah,1,2
752,Atlanta_11/12/91,Atlanta,1991,11/12/91,New Orleans,118-100,Regular Season,-7,1,18,1,11,Atlanta,New Orleans,2,1
753,Atlanta_11/12/96,Atlanta,1996,11/12/96,Cleveland,87-83,Regular Season,-3,1,4,1,1,Atlanta,Cleveland,0,0
754,Atlanta_11/13/04,San Antonio,2004,11/13/04,@ Atlanta,        103-88,Regular Season,-12,1,15,1,3,Atlanta,San Antonio,0,2
755,Atlanta_11/13/13,Atlanta,2013,11/13/13,New York,        91-95,Regular Season,-4.5,0,-4,0,-8.5,Atlanta,New York,1,1
756,Atlanta_11/13/90,Atlanta,1990,11/13/90,Cleveland,104-121,Regular Season,-4.5,0,-17,0,-21.5,Atlanta,Cleveland,0,0
757,Atlanta_11/14/00,Portland,2000,11/14/00,@ Atlanta,97-99,Regular Season,-8.5,0,-2,0,-10.5,Atlanta,Portland,1,0
758,Atlanta_11/14/01,Utah,2001,11/14/01,@ Atlanta,79-111,Regular Season,-5,0,-32,0,-37,Atlanta,Utah,0,1
759,Atlanta_11/14/06,Atlanta,2006,11/14/06,Milwaukee,        101-103,Regular Season,-1.5,0,-2,0,-3.5,Atlanta,Milwaukee,2,0
760,Atlanta_11/14/07,Atlanta,2007,11/14/07,Charlotte,        117-109,Regular Season,-5.5,1,8,1,2.5,Atlanta,Charlotte,0,0
761,Atlanta_11/14/09,Atlanta,2009,11/14/09,New Orleans,        121-98,Regular Season,-12.5,1,23,1,10.5,Atlanta,New Orleans,0,3
762,Atlanta_11/14/10,Atlanta,2010,11/14/10,Minnesota,        111-105,Regular Season,-10.5,0,6,1,-4.5,Atlanta,Minnesota,1,0
763,Atlanta_11/14/14,Atlanta,2014,11/14/14,Miami,        114-103,Regular Season,-5,1,11,1,6,Atlanta,Miami,0,0
764,Atlanta_11/14/95,Atlanta,1995,11/14/95,New Orleans,111-104,Regular Season,-7,0,7,1,0,Atlanta,New Orleans,0,0
765,Atlanta_11/14/97,Atlanta,1997,11/14/97,Sacramento,104-103,Regular Season,-12.5,0,1,1,-11.5,Atlanta,Sacramento,1,0
766,Atlanta_11/15/03,Brooklyn,2003,11/15/03,@ Atlanta,100-85,Regular Season,-2.5,1,15,1,12.5,Atlanta,Brooklyn,5,0
767,Atlanta_11/15/08,Atlanta,2008,11/15/08,Brooklyn,        107-119,Regular Season,-9.5,0,-12,0,-21.5,Atlanta,Brooklyn,0,2
768,Atlanta_11/15/13,Atlanta,2013,11/15/13,Philadelphia,        113-103,Regular Season,-8.5,1,10,1,1.5,Atlanta,Philadelphia,0,3
769,Atlanta_11/15/94,Boston,1994,11/15/94,@ Atlanta,94-110,Regular Season,-5.5,0,-16,0,-21.5,Atlanta,Boston,1,1
770,Atlanta_11/15/96,Miami,1996,11/15/96,@ Atlanta,77-85,Regular Season,,,-8,0,,Atlanta,Miami,0,2
771,Atlanta_11/16/02,Atlanta,2002,11/16/02,New Orleans,89-82,Regular Season,-5,1,7,1,2,Atlanta,New Orleans,0,1
772,Atlanta_11/16/04,Houston,2004,11/16/04,@ Atlanta,        84-88,Regular Season,-8,0,-4,0,-12,Atlanta,Houston,0,1
773,Atlanta_11/16/07,Atlanta,2007,11/16/07,Oklahoma City,        123-126,Regular Season,-6,0,-3,0,-9,Atlanta,Oklahoma City,2,4
774,Atlanta_11/16/09,Atlanta,2009,11/16/09,Portland,        99-95,Regular Season,-3.5,1,4,1,0.5,Atlanta,Portland,0,0
775,Atlanta_11/16/90,Atlanta,1990,11/16/90,New Orleans,109-119,Regular Season,-9,0,-10,0,-19,Atlanta,New Orleans,4,1
776,Atlanta_11/16/93,Atlanta,1993,11/16/93,Sacramento,118-95,Regular Season,-6.5,1,23,1,16.5,Atlanta,Sacramento,0,0
777,Atlanta_11/16/97,Atlanta,1997,11/16/97,L.A. Clippers,89-83,Regular Season,-13,0,6,1,-7,Atlanta,L.A. Clippers,0,1
778,Atlanta_11/16/99,New Orleans,1999,11/16/99,@ Atlanta,98-103,Regular Season,-6,0,-5,0,-11,Atlanta,New Orleans,4,1
779,Atlanta_11/17/01,Boston,2001,11/17/01,@ Atlanta,103-112,Regular Season,-3,0,-9,0,-12,Atlanta,Boston,1,0
780,Atlanta_11/17/03,Atlanta,2003,11/17/03,Washington,97-106,Regular Season,-3.5,0,-9,0,-12.5,Atlanta,Washington,1,0
781,Atlanta_11/17/92,Atlanta,1992,11/17/92,Milwaukee,106-114,Regular Season,-5.5,0,-8,0,-13.5,Atlanta,Milwaukee,0,3
782,Atlanta_11/17/95,Atlanta,1995,11/17/95,Miami,88-91,Regular Season,-3,0,-3,0,-6,Atlanta,Miami,1,0
783,Atlanta_11/18/00,Minnesota,2000,11/18/00,@ Atlanta,94-84,Regular Season,-3.5,1,10,1,6.5,Atlanta,Minnesota,0,0
784,Atlanta_11/18/02,Atlanta,2002,11/18/02,Toronto,117-92,Regular Season,-11,1,25,1,14,Atlanta,Toronto,0,3
785,Atlanta_11/18/06,Atlanta,2006,11/18/06,Miami,        88-93,Regular Season,-3,0,-5,0,-8,Atlanta,Miami,0,5
786,Atlanta_11/18/09,Atlanta,2009,11/18/09,Miami,        105-90,Regular Season,-7.5,1,15,1,7.5,Atlanta,Miami,0,7
787,Atlanta_11/18/14,Atlanta,2014,11/18/14,L.A. Lakers,        109-114,Regular Season,-8.5,0,-5,0,-13.5,Atlanta,L.A. Lakers,1,3
788,Atlanta_11/18/94,Atlanta,1994,11/18/94,Milwaukee,93-97,Regular Season,-7,0,-4,0,-11,Atlanta,Milwaukee,0,2
789,Atlanta_11/18/97,Atlanta,1997,11/18/97,Washington,98-89,Regular Season,,,9,1,,Atlanta,Washington,0,0
790,Atlanta_11/19/08,Atlanta,2008,11/19/08,Washington,        91-87,Regular Season,-7,0,4,1,-3,Atlanta,Washington,1,0
791,Atlanta_11/19/12,Atlanta,2012,11/19/12,Orlando,        81-72,Regular Season,-10.5,0,9,1,-1.5,Atlanta,Orlando,2,1
792,Atlanta_11/19/92,Atlanta,1992,11/19/92,Brooklyn,101-108,Regular Season,-5,0,-7,0,-12,Atlanta,Brooklyn,0,1
793,Atlanta_11/20/02,Atlanta,2002,11/20/02,Minnesota,93-103,Regular Season,-9.5,0,-10,0,-19.5,Atlanta,Minnesota,0,3
794,Atlanta_11/20/04,Utah,2004,11/20/04,@ Atlanta,        92-79,Regular Season,-7,1,13,1,6,Atlanta,Utah,1,0
795,Atlanta_11/20/07,San Antonio,2007,11/20/07,@ Atlanta,        95-83,Regular Season,-6,1,12,1,6,Atlanta,San Antonio,1,0
796,Atlanta_11/20/09,Atlanta,2009,11/20/09,Houston,        105-103,Regular Season,-7,0,2,1,-5,Atlanta,Houston,0,1
797,Atlanta_11/20/10,Atlanta,2010,11/20/10,Dallas,        93-98,Regular Season,-3,0,-5,0,-8,Atlanta,Dallas,1,4
798,Atlanta_11/20/13,Atlanta,2013,11/20/13,Detroit,        93-85,Regular Season,-5.5,1,8,1,2.5,Atlanta,Detroit,0,0
799,Atlanta_11/20/91,Atlanta,1991,11/20/91,Sacramento,116-104,Regular Season,-10,1,12,1,2,Atlanta,Sacramento,0,3
800,Atlanta_11/20/93,Atlanta,1993,11/20/93,New Orleans,96-91,Regular Season,-2,1,5,1,3,Atlanta,New Orleans,1,4
801,Atlanta_11/20/97,New York,1997,11/20/97,@ Atlanta,100-79,Regular Season,-1,1,21,1,20,Atlanta,New York,0,2
802,Atlanta_11/20/99,Atlanta,1999,11/20/99,Orlando,103-107,Regular Season,-4,0,-4,0,-8,Atlanta,Orlando,0,2
803,Atlanta_11/21/08,Atlanta,2008,11/21/08,Charlotte,        88-83,Regular Season,-8,0,5,1,-3,Atlanta,Charlotte,1,0
804,Atlanta_11/21/12,Atlanta,2012,11/21/12,Washington,        101-100,Regular Season,-9.5,0,1,1,-8.5,Atlanta,Washington,0,0
805,Atlanta_11/21/14,Atlanta,2014,11/21/14,Detroit,        99-89,Regular Season,-6,1,10,1,4,Atlanta,Detroit,1,0
806,Atlanta_11/21/92,Atlanta,1992,11/21/92,Boston,116-107,Regular Season,-3,1,9,1,6,Atlanta,Boston,0,1
807,Atlanta_11/22/00,New York,2000,11/22/00,@ Atlanta,74-78,Regular Season,-1.5,0,-4,0,-5.5,Atlanta,New York,3,1
808,Atlanta_11/22/03,Atlanta,2003,11/22/03,Cleveland,92-83,Regular Season,-5,1,9,1,4,Atlanta,Cleveland,0,0
809,Atlanta_11/22/10,Atlanta,2010,11/22/10,Boston,        76-99,Regular Season,-3,0,-23,0,-26,Atlanta,Boston,0,1
810,Atlanta_11/22/94,Atlanta,1994,11/22/94,Philadelphia,102-99,Regular Season,-9,0,3,1,-6,Atlanta,Philadelphia,2,0
811,Atlanta_11/23/01,Atlanta,2001,11/23/01,Detroit,106-99,Regular Season,-1,1,7,1,6,Atlanta,Detroit,0,1
812,Atlanta_11/23/02,Atlanta,2002,11/23/02,Boston,99-109,Regular Season,-4,0,-10,0,-14,Atlanta,Boston,1,0
813,Atlanta_11/23/05,Boston,2005,11/23/05,@ Atlanta,        117-120,Regular Season,-2.5,0,-3,0,-5.5,Atlanta,Boston,0,0
814,Atlanta_11/23/13,Atlanta,2013,11/23/13,Boston,        87-94,Regular Season,-9.5,0,-7,0,-16.5,Atlanta,Boston,1,3
815,Atlanta_11/23/93,Atlanta,1993,11/23/93,L.A. Lakers,103-94,Regular Season,-7.5,1,9,1,1.5,Atlanta,L.A. Lakers,1,0
816,Atlanta_11/23/99,Miami,1999,11/23/99,@ Atlanta,106-113,Regular Season,-7,0,-7,0,-14,Atlanta,Miami,1,4
817,Atlanta_11/24/00,Philadelphia,2000,11/24/00,@ Atlanta,76-67,Regular Season,-6.5,1,9,1,2.5,Atlanta,Philadelphia,1,5
818,Atlanta_11/24/03,Detroit,2003,11/24/03,@ Atlanta,94-89,Regular Season,-2.5,1,5,1,2.5,Atlanta,Detroit,2,0
819,Atlanta_11/24/04,Miami,2004,11/24/04,@ Atlanta,        99-93,Regular Season,-9.5,0,6,1,-3.5,Atlanta,Miami,0,0
820,Atlanta_11/24/06,Atlanta,2006,11/24/06,Toronto,        97-93,Regular Season,-3,1,4,1,1,Atlanta,Toronto,0,1
821,Atlanta_11/24/12,L.A. Clippers,2012,11/24/12,@ Atlanta,        93-104,Regular Season,-2,0,-11,0,-13,Atlanta,L.A. Clippers,0,2
822,Atlanta_11/24/90,Atlanta,1990,11/24/90,Philadelphia,121-124,Regular Season,-6.5,0,-3,0,-9.5,Atlanta,Philadelphia,3,0
823,Atlanta_11/25/10,Atlanta,2010,11/25/10,Washington,        116-96,Regular Season,-7.5,1,20,1,12.5,Atlanta,Washington,0,1
824,Atlanta_11/25/94,Atlanta,1994,11/25/94,L.A. Lakers,87-92,Regular Season,-4.5,0,-5,0,-9.5,Atlanta,L.A. Lakers,3,0
825,Atlanta_11/25/95,Atlanta,1995,11/25/95,Toronto,114-102,Regular Season,-10.5,1,12,1,1.5,Atlanta,Toronto,0,0
826,Atlanta_11/26/02,Atlanta,2002,11/26/02,Oklahoma City,119-116,Regular Season,-1.5,1,3,1,1.5,Atlanta,Oklahoma City,0,2
827,Atlanta_11/26/03,Atlanta,2003,11/26/03,Toronto,97-99,Regular Season,-3,0,-2,0,-5,Atlanta,Toronto,1,1
828,Atlanta_11/26/04,Orlando,2004,11/26/04,@ Atlanta,        117-99,Regular Season,-5,1,18,1,13,Atlanta,Orlando,0,0
829,Atlanta_11/26/08,Atlanta,2008,11/26/08,Milwaukee,        102-96,Regular Season,-7.5,0,6,1,-1.5,Atlanta,Milwaukee,0,0
830,Atlanta_11/26/09,Atlanta,2009,11/26/09,Orlando,        76-93,Regular Season,-3.5,0,-17,0,-20.5,Atlanta,Orlando,1,4
831,Atlanta_11/26/13,Atlanta,2013,11/26/13,Orlando,        92-109,Regular Season,-7,0,-17,0,-24,Atlanta,Orlando,0,6
832,Atlanta_11/26/14,Toronto,2014,11/26/14,@ Atlanta,        126-115,Regular Season,-3.5,1,11,1,7.5,Atlanta,Toronto,0,0
833,Atlanta_11/26/91,Atlanta,1991,11/26/91,Detroit,93-103,Regular Season,-4,0,-10,0,-14,Atlanta,Detroit,0,0
834,Atlanta_11/26/93,Atlanta,1993,11/26/93,Washington,124-108,Regular Season,-8.5,1,16,1,7.5,Atlanta,Washington,0,0
835,Atlanta_11/26/96,Atlanta,1996,11/26/96,Memphis,101-80,Regular Season,-10,1,21,1,11,Atlanta,Memphis,1,3
836,Atlanta_11/27/05,Atlanta,2005,11/27/05,Portland,        75-77,Regular Season,-3.5,0,-2,0,-5.5,Atlanta,Portland,0,3
837,Atlanta_11/27/90,Detroit,1990,11/27/90,@ Atlanta,120-97,Regular Season,-4,1,23,1,19,Atlanta,Detroit,0,0
838,Atlanta_11/27/93,Atlanta,1993,11/27/93,Philadelphia,111-79,Regular Season,-10,1,32,1,22,Atlanta,Philadelphia,0,0
839,Atlanta_11/27/99,Atlanta,1999,11/27/99,Boston,94-84,Regular Season,-3.5,1,10,1,6.5,Atlanta,Boston,0,1
